"nquest","ncomp","nord","sex","anasc","staciv","ireg","y"
"897253","1","2","1957","1","3","4","1"
"897253","1","2","1957","1","3","4","1"
"897253","1","2","1957","1","3","4","2"
"897253","2","1","1955","1","3","4","1"
"897253","2","1","1955","1","3","4","1"
"897253","2","1","1955","1","3","4","2"
"897253","3","2","1990","2","3","4","1"
"897253","3","2","1990","2","3","4","1"
"897253","3","2","1990","2","3","4","2"
"897253","4","2","1994","2","3","4","1"
"897253","4","2","1994","2","3","4","1"
"897253","4","2","1994","2","3","4","2"
"897256","1","2","1955","3","3","2","1"
"897256","1","2","1955","3","3","2","1"
"897256","2","2","1930","4","3","2","1"
"897256","2","2","1930","4","3","2","1"
"897259","1","2","1979","1","3","2","2"
"897259","1","2","1979","1","3","2","2"
"897259","2","1","1976","1","3","2","2"
"897259","2","1","1976","1","3","2","2"
"897260","1","2","1939","4","3","1","2"
"897267","1","1","1977","2","3","1","2"
"897269","1","1","1971","2","3","1","3"
"897270","1","1","1960","1","3","4","4"
"897270","2","2","1969","1","3","4","4"
"897270","3","2","1997","2","3","4","4"
"897270","4","2","1998","2","3","4","4"
"897272","1","1","1960","1","3","2","3"
"897272","1","1","1960","1","3","2","4"
"897272","2","2","1966","1","3","2","3"
"897272","2","2","1966","1","3","2","4"
"897275","1","1","1955","1","19","5","1"
"897275","1","1","1955","1","19","5","1"
"897275","1","1","1955","1","19","5","1"
"897275","2","2","1962","1","19","5","1"
"897275","2","2","1962","1","19","5","1"
"897275","2","2","1962","1","19","5","1"
"897275","3","2","1988","2","19","5","1"
"897275","3","2","1988","2","19","5","1"
"897275","3","2","1988","2","19","5","1"
"897275","4","1","1994","2","19","5","1"
"897275","4","1","1994","2","19","5","1"
"897275","4","1","1994","2","19","5","1"
"897275","5","1","1994","2","19","5","1"
"897275","5","1","1994","2","19","5","1"
"897275","5","1","1994","2","19","5","1"
"897276","1","2","1948","1","19","2","2"
"897276","1","2","1948","1","19","2","1"
"897276","2","1","1935","1","19","2","2"
"897276","2","1","1935","1","19","2","1"
"897278","1","2","1958","2","19","2","1"
"897278","1","2","1958","2","19","2","1"
"897278","2","2","1931","4","19","2","1"
"897278","2","2","1931","4","19","2","1"
"897280","1","1","1971","1","19","6","1"
"897280","2","2","1977","1","19","6","1"
"897280","3","2","1998","2","19","6","1"
"897280","4","2","2002","2","19","6","1"
"897280","5","2","2003","2","19","6","1"
"897280","6","1","2013","2","19","6","1"
"897281","1","1","1942","1","19","3","1"
"897281","2","2","1942","1","19","3","1"
"897281","3","1","1986","2","19","3","1"
"897284","1","2","1973","3","19","5","1"
"897284","1","2","1973","3","19","5","1"
"897284","2","1","1993","2","19","5","1"
"897284","2","1","1993","2","19","5","1"
"897284","3","1","1994","2","19","5","1"
"897284","3","1","1994","2","19","5","1"
"897284","4","2","1997","2","19","5","1"
"897284","4","2","1997","2","19","5","1"
"897284","5","1","2001","2","19","5","1"
"897284","5","1","2001","2","19","5","1"
"897285","1","1","1955","1","19","8","1"
"897285","2","2","1960","1","19","8","1"
"897285","3","1","1985","2","19","8","1"
"897285","4","1","1985","2","19","8","1"
"897285","5","1","1988","2","19","8","1"
"897285","6","1","1989","2","19","8","1"
"897285","7","1","1991","2","19","8","1"
"897285","8","1","1993","2","19","8","1"
"897286","1","2","1972","1","19","2","1"
"897286","2","1","1970","1","19","2","1"
"897324","1","1","1937","1","7","2","3"
"897324","2","2","1935","1","7","2","3"
"897334","1","1","1948","1","7","2","3"
"897334","2","2","1969","1","7","2","3"
"897341","1","1","1935","4","7","1","2"
"897347","1","1","1943","1","7","2","1"
"897347","1","1","1943","1","7","2","3"
"897347","2","2","1944","1","7","2","1"
"897347","2","2","1944","1","7","2","3"
"897352","1","2","1928","4","7","1","2"
"897356","1","2","1933","4","7","1","1"
"897364","1","1","1962","2","7","2","2"
"897364","1","1","1962","2","7","2","4"
"897364","2","2","1956","2","7","2","2"
"897364","2","2","1956","2","7","2","4"
"897367","1","1","1955","1","7","4","3"
"897367","1","1","1955","1","7","4","8"
"897367","2","2","1960","1","7","4","3"
"897367","2","2","1960","1","7","4","8"
"897367","3","2","1985","2","7","4","3"
"897367","3","2","1985","2","7","4","8"
"897367","4","1","1999","2","7","4","3"
"897367","4","1","1999","2","7","4","8"
"897374","1","1","1935","1","7","2","1"
"897374","1","1","1935","1","7","2","3"
"897374","2","2","1947","1","7","2","1"
"897374","2","2","1947","1","7","2","3"
"897376","1","1","1928","1","7","2","1"
"897376","1","1","1928","1","7","2","3"
"897376","2","2","1934","1","7","2","1"
"897376","2","2","1934","1","7","2","3"
"897377","1","1","1937","4","7","1","2"
"897398","1","1","1941","1","7","2","5"
"897398","2","2","1944","1","7","2","5"
"897403","1","1","1947","1","7","2","3"
"897403","2","2","1949","1","7","2","3"
"897410","1","1","1944","1","7","3","1"
"897410","1","1","1944","1","7","3","2"
"897410","2","2","1947","1","7","3","1"
"897410","2","2","1947","1","7","3","2"
"897410","3","1","1976","2","7","3","1"
"897410","3","1","1976","2","7","3","2"
"897436","1","2","1955","1","7","3","2"
"897436","1","2","1955","1","7","3","3"
"897436","2","1","1949","1","7","3","2"
"897436","2","1","1949","1","7","3","3"
"897436","3","2","1988","2","7","3","2"
"897436","3","2","1988","2","7","3","3"
"897437","1","1","1953","1","7","3","2"
"897437","1","1","1953","1","7","3","1"
"897437","1","1","1953","1","7","3","3"
"897437","2","2","1954","1","7","3","2"
"897437","2","2","1954","1","7","3","1"
"897437","2","2","1954","1","7","3","3"
"897437","3","2","1985","2","7","3","2"
"897437","3","2","1985","2","7","3","1"
"897437","3","2","1985","2","7","3","3"
"897456","1","2","1962","3","7","1","3"
"897463","1","2","1944","4","7","1","3"
"897468","1","2","1963","1","7","2","2"
"897468","1","2","1963","1","7","2","1"
"897468","2","1","1962","1","7","2","2"
"897468","2","1","1962","1","7","2","1"
"897472","1","1","1969","1","7","2","2"
"897472","1","1","1969","1","7","2","3"
"897472","2","2","1962","1","7","2","2"
"897472","2","2","1962","1","7","2","3"
"897477","1","1","1961","1","7","4","4"
"897477","2","2","1967","1","7","4","4"
"897477","3","1","2003","2","7","4","4"
"897477","4","2","2006","2","7","4","4"
"897490","1","2","1966","2","7","1","1"
"897501","1","2","1963","1","7","4","4"
"897501","1","2","1963","1","7","4","1"
"897501","2","1","1963","1","7","4","4"
"897501","2","1","1963","1","7","4","1"
"897501","3","1","1999","2","7","4","4"
"897501","3","1","1999","2","7","4","1"
"897501","4","1","2005","2","7","4","4"
"897501","4","1","2005","2","7","4","1"
"897504","1","1","1960","3","7","3","1"
"897504","1","1","1960","3","7","3","5"
"897504","2","2","1992","2","7","3","1"
"897504","2","2","1992","2","7","3","5"
"897504","3","1","1995","2","7","3","1"
"897504","3","1","1995","2","7","3","5"
"897507","1","1","1962","1","7","4","4"
"897507","1","1","1962","1","7","4","5"
"897507","2","2","1966","1","7","4","4"
"897507","2","2","1966","1","7","4","5"
"897507","3","1","1996","2","7","4","4"
"897507","3","1","1996","2","7","4","5"
"897507","4","1","2002","2","7","4","4"
"897507","4","1","2002","2","7","4","5"
"897513","1","2","1968","1","7","4","1"
"897513","1","2","1968","1","7","4","3"
"897513","2","1","1969","1","7","4","1"
"897513","2","1","1969","1","7","4","3"
"897513","3","2","2004","2","7","4","1"
"897513","3","2","2004","2","7","4","3"
"897513","4","2","2007","2","7","4","1"
"897513","4","2","2007","2","7","4","3"
"897515","1","1","1993","2","7","4","2"
"897515","1","1","1993","2","7","4","1"
"897515","2","1","1958","1","7","4","2"
"897515","2","1","1958","1","7","4","1"
"897515","3","2","1964","1","7","4","2"
"897515","3","2","1964","1","7","4","1"
"897515","4","1","2000","2","7","4","2"
"897515","4","1","2000","2","7","4","1"
"897544","1","1","1952","1","7","2","1"
"897544","1","1","1952","1","7","2","3"
"897544","2","2","1952","1","7","2","1"
"897544","2","2","1952","1","7","2","3"
"897562","1","1","1965","3","7","3","3"
"897562","2","2","1960","2","7","3","3"
"897562","3","1","1993","2","7","3","3"
"897577","1","2","1983","2","7","1","5"
"897585","1","1","1975","1","7","4","3"
"897585","1","1","1975","1","7","4","4"
"897585","2","2","1975","1","7","4","3"
"897585","2","2","1975","1","7","4","4"
"897585","3","1","2011","2","7","4","3"
"897585","3","1","2011","2","7","4","4"
"897585","4","1","2014","2","7","4","3"
"897585","4","1","2014","2","7","4","4"
"897626","1","1","1946","1","3","2","5"
"897626","2","2","1952","1","3","2","5"
"897627","1","1","1943","1","3","2","2"
"897627","2","2","1948","1","3","2","2"
"897630","1","2","1940","4","3","1","3"
"897632","1","2","1938","4","3","1","2"
"897633","1","2","1943","4","3","1","3"
"897637","1","1","1951","1","3","4","2"
"897637","1","1","1951","1","3","4","5"
"897637","2","2","1956","1","3","4","2"
"897637","2","2","1956","1","3","4","5"
"897637","3","1","1986","2","3","4","2"
"897637","3","1","1986","2","3","4","5"
"897637","4","1","1992","2","3","4","2"
"897637","4","1","1992","2","3","4","5"
"897644","1","2","1953","4","3","2","1"
"897644","1","2","1953","4","3","2","2"
"897644","2","1","1948","3","3","2","1"
"897644","2","1","1948","3","3","2","2"
"897649","1","1","1946","1","3","2","1"
"897649","1","1","1946","1","3","2","3"
"897649","2","2","1953","1","3","2","1"
"897649","2","2","1953","1","3","2","3"
"897651","1","1","1948","2","3","2","2"
"897651","1","1","1948","2","3","2","2"
"897651","2","2","1957","2","3","2","2"
"897651","2","2","1957","2","3","2","2"
"897652","1","1","1972","1","3","4","2"
"897652","1","1","1972","1","3","4","3"
"897652","2","2","1976","1","3","4","2"
"897652","2","2","1976","1","3","4","3"
"897652","3","1","2003","2","3","4","2"
"897652","3","1","2003","2","3","4","3"
"897652","4","2","2009","2","3","4","2"
"897652","4","2","2009","2","3","4","3"
"897659","1","1","1966","1","3","3","4"
"897659","2","2","1963","1","3","3","4"
"897659","3","1","1997","2","3","3","4"
"897660","1","2","1967","1","3","3","3"
"897660","1","2","1967","1","3","3","1"
"897660","2","1","1972","1","3","3","3"
"897660","2","1","1972","1","3","3","1"
"897660","3","1","2002","2","3","3","3"
"897660","3","1","2002","2","3","3","1"
"897674","1","1","1952","1","15","5","1"
"897674","2","2","1961","1","15","5","1"
"897674","3","1","1983","2","15","5","1"
"897674","4","2","1984","2","15","5","1"
"897674","5","2","1990","2","15","5","1"
"897681","1","1","1951","1","15","4","1"
"897681","1","1","1951","1","15","4","4"
"897681","2","2","1958","1","15","4","1"
"897681","2","2","1958","1","15","4","4"
"897681","3","2","1984","2","15","4","1"
"897681","3","2","1984","2","15","4","4"
"897681","4","1","1987","2","15","4","1"
"897681","4","1","1987","2","15","4","4"
"897689","1","1","1959","1","15","5","6"
"897689","2","2","1961","1","15","5","6"
"897689","3","1","1991","2","15","5","6"
"897689","4","1","1995","2","15","5","6"
"897689","5","2","1997","2","15","5","6"
"897690","1","1","1951","1","15","3","2"
"897690","1","1","1951","1","15","3","4"
"897690","2","2","1950","1","15","3","2"
"897690","2","2","1950","1","15","3","4"
"897690","3","2","1976","2","15","3","2"
"897690","3","2","1976","2","15","3","4"
"897696","1","1","1950","1","15","5","1"
"897696","1","1","1950","1","15","5","2"
"897696","2","2","1958","1","15","5","1"
"897696","2","2","1958","1","15","5","2"
"897696","3","1","1984","2","15","5","1"
"897696","3","1","1984","2","15","5","2"
"897696","4","2","1988","2","15","5","1"
"897696","4","2","1988","2","15","5","2"
"897696","5","1","1993","2","15","5","1"
"897696","5","1","1993","2","15","5","2"
"897698","1","2","1968","3","15","4","1"
"897698","2","1","1997","2","15","4","1"
"897698","3","1","2011","2","15","4","1"
"897698","4","2","2012","2","15","4","1"
"897699","1","2","1963","1","15","4","2"
"897699","1","2","1963","1","15","4","1"
"897699","2","1","1962","1","15","4","2"
"897699","2","1","1962","1","15","4","1"
"897699","3","1","1994","2","15","4","2"
"897699","3","1","1994","2","15","4","1"
"897699","4","2","1996","2","15","4","2"
"897699","4","2","1996","2","15","4","1"
"897704","1","2","1972","1","15","5","2"
"897704","1","2","1972","1","15","5","2"
"897704","2","1","1970","1","15","5","2"
"897704","2","1","1970","1","15","5","2"
"897704","3","2","2003","2","15","5","2"
"897704","3","2","2003","2","15","5","2"
"897704","4","2","2003","2","15","5","2"
"897704","4","2","2003","2","15","5","2"
"897704","5","2","2006","2","15","5","2"
"897704","5","2","2006","2","15","5","2"
"897723","1","2","1982","3","15","2","1"
"897723","2","1","2012","2","15","2","1"
"897725","1","1","1960","3","13","1","1"
"897726","1","1","1946","2","13","1","2"
"897727","1","1","1961","1","13","3","2"
"897727","2","2","1972","1","13","3","2"
"897727","3","1","2004","2","13","3","2"
"897729","1","1","1943","1","13","5","9"
"897729","1","1","1943","1","13","5","1"
"897729","1","1","1943","1","13","5","1"
"897729","1","1","1943","1","13","5","2"
"897729","2","2","1954","1","13","5","9"
"897729","2","2","1954","1","13","5","1"
"897729","2","2","1954","1","13","5","1"
"897729","2","2","1954","1","13","5","2"
"897729","3","2","1974","3","13","5","9"
"897729","3","2","1974","3","13","5","1"
"897729","3","2","1974","3","13","5","1"
"897729","3","2","1974","3","13","5","2"
"897729","4","1","1983","2","13","5","9"
"897729","4","1","1983","2","13","5","1"
"897729","4","1","1983","2","13","5","1"
"897729","4","1","1983","2","13","5","2"
"897729","5","2","2012","2","13","5","9"
"897729","5","2","2012","2","13","5","1"
"897729","5","2","2012","2","13","5","1"
"897729","5","2","2012","2","13","5","2"
"897736","1","1","1957","2","13","2","1"
"897736","1","1","1957","2","13","2","3"
"897736","2","1","1925","4","13","2","1"
"897736","2","1","1925","4","13","2","3"
"897741","1","1","1963","3","13","3","1"
"897741","1","1","1963","3","13","3","3"
"897741","2","2","1941","4","13","3","1"
"897741","2","2","1941","4","13","3","3"
"897741","3","1","1992","2","13","3","1"
"897741","3","1","1992","2","13","3","3"
"897743","1","1","1952","3","13","1","1"
"897774","1","2","1932","2","6","1","3"
"897775","1","1","1968","3","6","1","1"
"897780","1","2","1940","4","6","1","1"
"897787","1","2","1941","2","6","1","4"
"897806","1","1","1975","2","6","1","1"
"897809","1","1","1971","1","6","3","2"
"897809","1","1","1971","1","6","3","4"
"897809","2","2","1973","1","6","3","2"
"897809","2","2","1973","1","6","3","4"
"897809","3","1","2003","2","6","3","2"
"897809","3","1","2003","2","6","3","4"
"897812","1","1","1974","2","6","1","3"
"897821","1","2","1943","1","6","1","4"
"897829","1","1","1941","1","8","2","2"
"897829","1","1","1941","1","8","2","9"
"897829","2","2","1946","1","8","2","2"
"897829","2","2","1946","1","8","2","9"
"897831","1","1","1952","1","8","3","2"
"897831","1","1","1952","1","8","3","2"
"897831","1","1","1952","1","8","3","3"
"897831","2","2","1956","1","8","3","2"
"897831","2","2","1956","1","8","3","2"
"897831","2","2","1956","1","8","3","3"
"897831","3","1","1976","2","8","3","2"
"897831","3","1","1976","2","8","3","2"
"897831","3","1","1976","2","8","3","3"
"897833","1","1","1939","2","8","1","1"
"897835","1","2","1949","4","8","2","4"
"897835","2","1","1988","2","8","2","4"
"897841","1","1","1956","1","8","3","1"
"897841","1","1","1956","1","8","3","1"
"897841","1","1","1956","1","8","3","8"
"897841","2","2","1967","1","8","3","1"
"897841","2","2","1967","1","8","3","1"
"897841","2","2","1967","1","8","3","8"
"897841","3","1","1992","2","8","3","1"
"897841","3","1","1992","2","8","3","1"
"897841","3","1","1992","2","8","3","8"
"897846","1","2","1964","2","8","3","2"
"897846","1","2","1964","2","8","3","2"
"897846","2","1","1964","2","8","3","2"
"897846","2","1","1964","2","8","3","2"
"897846","3","2","1995","2","8","3","2"
"897846","3","2","1995","2","8","3","2"
"897848","1","1","1971","1","8","3","3"
"897848","1","1","1971","1","8","3","4"
"897848","2","2","1973","1","8","3","3"
"897848","2","2","1973","1","8","3","4"
"897848","3","2","2011","2","8","3","3"
"897848","3","2","2011","2","8","3","4"
"897854","1","1","1971","2","8","1","3"
"897855","1","2","1969","1","8","1","4"
"897875","1","2","1948","1","16","2","1"
"897875","1","2","1948","1","16","2","1"
"897875","2","1","1942","1","16","2","1"
"897875","2","1","1942","1","16","2","1"
"897894","1","1","1944","1","16","4","1"
"897894","1","1","1944","1","16","4","1"
"897894","2","2","1947","1","16","4","1"
"897894","2","2","1947","1","16","4","1"
"897894","3","2","1971","2","16","4","1"
"897894","3","2","1971","2","16","4","1"
"897894","4","1","1973","2","16","4","1"
"897894","4","1","1973","2","16","4","1"
"897897","1","1","1945","1","16","3","1"
"897897","1","1","1945","1","16","3","1"
"897897","2","2","1950","1","16","3","1"
"897897","2","2","1950","1","16","3","1"
"897897","3","2","1986","2","16","3","1"
"897897","3","2","1986","2","16","3","1"
